location,target,target_end_date,forecast_date,value,quantile,type
US,1 day ahead cum case,2020-07-18,2020-07-17,3174400.5,NA,point
US,2 day ahead cum case,2020-07-19,2020-07-17,3232870.5,NA,point
US,3 day ahead cum case,2020-07-20,2020-07-17,3293410.5,NA,point
US,4 day ahead cum case,2020-07-21,2020-07-17,3356142.0,NA,point
US,5 day ahead cum case,2020-07-22,2020-07-17,3421006.8,NA,point
US,6 day ahead cum case,2020-07-23,2020-07-17,3487832.2,NA,point
US,7 day ahead cum case,2020-07-24,2020-07-17,3556372.0,NA,point
US,8 day ahead cum case,2020-07-25,2020-07-17,3626368.2,NA,point
US,9 day ahead cum case,2020-07-26,2020-07-17,3697548.5,NA,point
US,10 day ahead cum case,2020-07-27,2020-07-17,3769477.0,NA,point
US,11 day ahead cum case,2020-07-28,2020-07-17,3842029.5,NA,point
US,12 day ahead cum case,2020-07-29,2020-07-17,3914999.5,NA,point
US,13 day ahead cum case,2020-07-30,2020-07-17,3988348.8,NA,point
US,14 day ahead cum case,2020-07-31,2020-07-17,4061946.8,NA,point
US,15 day ahead cum case,2020-08-01,2020-07-17,4135597.5,NA,point
